Item,Supplier,Unit Price,Project
Item_0312,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0313,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0313,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0313,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0314,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0314,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0314,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0315,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0315,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0315,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0316,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0316,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0316,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0317,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0317,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0317,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0318,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0318,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0318,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0319,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0319,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0319,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0320,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0320,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0320,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0321,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0321,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0321,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0322,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0322,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0322,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0323,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0323,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0323,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0324,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0324,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0324,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0325,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0325,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0325,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0326,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0326,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0326,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0327,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0327,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0327,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0328,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0328,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0328,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0329,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0329,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0329,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0330,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0330,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0330,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0331,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0331,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0331,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0332,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0332,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0332,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0333,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0333,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0333,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0334,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0334,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0334,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0335,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0335,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0335,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0336,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0336,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0336,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0337,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0337,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0337,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0338,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0338,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0338,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0339,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0339,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0339,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0340,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0340,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0340,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0341,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0341,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0341,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0342,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0342,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0342,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0343,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0343,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0343,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0344,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0344,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0344,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0345,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0345,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0345,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0346,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0346,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0346,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0347,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0347,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0347,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0348,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0348,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0348,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0349,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0349,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0349,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0350,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0350,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0350,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0351,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0351,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0351,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0352,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0352,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0352,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0353,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0353,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0353,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0354,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0354,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0354,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0355,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0355,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0355,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0356,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0356,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0356,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0357,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0357,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0357,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0358,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0358,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0358,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0359,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0359,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0359,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0360,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0360,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0360,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0361,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0361,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0361,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0362,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0362,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0362,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0363,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0363,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0363,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0364,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0364,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0364,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0365,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0365,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0365,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0366,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0366,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0366,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0367,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0367,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0367,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0368,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0368,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0368,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0369,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0369,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0369,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0370,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0370,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0370,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0371,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0371,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0371,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0372,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0372,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0372,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0373,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0373,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0373,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0374,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0374,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0374,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0375,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0375,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0375,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0376,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0376,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0376,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0377,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0377,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0377,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0378,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0378,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0378,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0379,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0379,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0379,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0380,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0380,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0380,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0381,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0381,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0381,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0382,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0382,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0382,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0383,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0383,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0383,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0384,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0384,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0384,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0385,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0385,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0385,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0386,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0386,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0386,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0387,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0387,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0387,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0388,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0388,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0388,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0389,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0389,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0389,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0390,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0390,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0390,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0391,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0391,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0391,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0392,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0392,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0392,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0393,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0393,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0393,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0394,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0394,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0394,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0395,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0395,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0395,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0396,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0396,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0396,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0397,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0397,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0397,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0398,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0398,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0398,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0399,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0399,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0399,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0400,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0400,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0400,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0401,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0401,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0401,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0402,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0402,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0402,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0403,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0403,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0403,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0404,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0404,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0404,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0405,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0405,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0405,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0406,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0406,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0406,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0407,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0407,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0407,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0408,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0408,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0408,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0409,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0409,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0409,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0410,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0410,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0410,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0411,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0411,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0411,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0412,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0412,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0412,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0413,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0413,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0413,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0414,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0414,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0414,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0415,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0415,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0415,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0416,Reliance,169.7481812,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0416,INEOS,177.4111365,33aad28d-59f5-4b9f-bee8-ebe1a2389570
Item_0416,Linde,365.0564901,33aad28d-59f5-4b9f-bee8-ebe1a2389570
